cout_operation,off_market,rendement_brut,apport_banque_taux,taux_interet,annees_emprunt,loyer_mensuel,ecart_au_loyer_moyen,cash_flow_annuel,cash_flow_annuel_apport_total_inclu,doit_payer_impot,loyer_annuel_percu,charges_annuel,taux_occupation,apport_total,ecart_prix_m2_prix_moyen_avant,ecart_prix_m2_prix_moyen_apres,prix_m2_avant,prix_m2_apres,ecart_aux_charges_copro_moyen
92425.43749999999,True,0.10497110170563168,0.1,0.016,20,808.5000000000001,0.65,222.89670000000297,-781.6126749999967,False,7761.600000000002,7538.703299999999,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.10000000000000003
100189.17424999998,False,0.09683680969154214,0.1,0.016,20,808.5000000000001,0.65,222.89670000000297,-1169.799512499998,False,7761.600000000002,7538.703299999999,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.10000000000000003
92425.43749999999,True,0.10497110170563168,0.1,0.016,20,808.5000000000001,0.65,167.89670000000297,-836.6126749999967,False,7761.600000000002,7593.703299999999,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.050000000000000044
100189.17424999998,False,0.09683680969154214,0.1,0.016,20,808.5000000000001,0.65,167.89670000000297,-1224.799512499998,False,7761.600000000002,7593.703299999999,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.050000000000000044
92425.43749999999,True,0.10497110170563168,0.1,0.016,20,808.5000000000001,0.65,112.89670000000297,-891.6126749999967,False,7761.600000000002,7648.703299999999,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-5.551115123125783e-17
100189.17424999998,False,0.09683680969154214,0.1,0.016,20,808.5000000000001,0.65,112.89670000000297,-1279.799512499998,False,7761.600000000002,7648.703299999999,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-5.551115123125783e-17
92425.43749999999,True,0.10497110170563168,0.1,0.016,20,808.5000000000001,0.65,57.896700000002966,-946.6126749999967,False,7761.600000000002,7703.703299999999,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,0.04999999999999993
100189.17424999998,False,0.09683680969154214,0.1,0.016,20,808.5000000000001,0.65,57.896700000002966,-1334.799512499998,False,7761.600000000002,7703.703299999999,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,0.04999999999999993
92425.43749999999,True,0.10497110170563168,0.1,0.016,20,808.5000000000001,0.65,2.8967000000029657,-1001.6126749999967,False,7761.600000000002,7758.703299999999,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,0.09999999999999992
100189.17424999998,False,0.09683680969154214,0.1,0.016,20,808.5000000000001,0.65,2.8967000000029657,-1389.799512499998,False,7761.600000000002,7758.703299999999,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,0.09999999999999992
97996.625,True,0.09900340955619646,0.1,0.016,20,808.5000000000001,0.65,205.95280000000184,-843.903449999998,False,7761.600000000002,7555.6472,0.8,20997.125,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.3
106228.3415,False,0.09133155863117756,0.1,0.016,20,808.5000000000001,0.65,205.95280000000184,-1255.489274999998,False,7761.600000000002,7555.6472,0.8,29228.841500000002,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.3
97996.625,True,0.09900340955619646,0.1,0.016,20,808.5000000000001,0.65,150.95280000000184,-898.903449999998,False,7761.600000000002,7610.6472,0.8,20997.125,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.25
106228.3415,False,0.09133155863117756,0.1,0.016,20,808.5000000000001,0.65,150.95280000000184,-1310.489274999998,False,7761.600000000002,7610.6472,0.8,29228.841500000002,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.25
97996.625,True,0.09900340955619646,0.1,0.016,20,808.5000000000001,0.65,95.95280000000093,-953.9034499999998,False,7761.600000000002,7665.647200000001,0.8,20997.125,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.2
106228.3415,False,0.09133155863117756,0.1,0.016,20,808.5000000000001,0.65,95.95280000000093,-1365.489275,False,7761.600000000002,7665.647200000001,0.8,29228.841500000002,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.2
97996.625,True,0.09900340955619646,0.1,0.016,20,808.5000000000001,0.65,40.952800000001844,-1008.903449999998,False,7761.600000000002,7720.6472,0.8,20997.125,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.15000000000000002
106228.3415,False,0.09133155863117756,0.1,0.016,20,808.5000000000001,0.65,40.952800000001844,-1420.489274999998,False,7761.600000000002,7720.6472,0.8,29228.841500000002,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.15000000000000002
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,1150.8112750000018,282.34252500000184,False,7761.600000000002,6610.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,-0.3
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,1150.8112750000018,-35.64734999999837,False,7761.600000000002,6610.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,-0.3
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,1095.8112750000018,227.34252500000184,False,7761.600000000002,6665.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,-0.25
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,1095.8112750000018,-90.64734999999837,False,7761.600000000002,6665.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,-0.25
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,1040.8112750000018,172.34252500000184,False,7761.600000000002,6720.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,-0.2
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,1040.8112750000018,-145.64734999999837,False,7761.600000000002,6720.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,-0.2
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,985.8112750000018,117.34252500000184,False,7761.600000000002,6775.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,-0.15000000000000002
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,985.8112750000018,-200.64734999999837,False,7761.600000000002,6775.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,-0.15000000000000002
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,930.8112750000018,62.34252500000184,False,7761.600000000002,6830.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,-0.10000000000000003
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,930.8112750000018,-255.64734999999837,False,7761.600000000002,6830.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,-0.10000000000000003
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,875.8112750000018,7.342525000001842,False,7761.600000000002,6885.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,-0.050000000000000044
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,875.8112750000018,-310.64734999999837,False,7761.600000000002,6885.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,-0.050000000000000044
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,820.8112750000018,-47.65747499999816,False,7761.600000000002,6940.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,-5.551115123125783e-17
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,820.8112750000018,-365.64734999999837,False,7761.600000000002,6940.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,-5.551115123125783e-17
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,765.8112750000018,-102.65747499999816,False,7761.600000000002,6995.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,0.04999999999999993
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,765.8112750000018,-420.64734999999837,False,7761.600000000002,6995.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,0.04999999999999993
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,710.8112750000018,-157.65747499999816,False,7761.600000000002,7050.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,0.09999999999999992
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,710.8112750000018,-475.64734999999746,False,7761.600000000002,7050.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,0.09999999999999992
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,655.8112750000018,-212.65747499999816,False,7761.600000000002,7105.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,0.1499999999999999
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,655.8112750000018,-530.6473499999975,False,7761.600000000002,7105.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,0.1499999999999999
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,600.8112750000009,-267.65747499999907,False,7761.600000000002,7160.788725000001,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,0.1999999999999999
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,600.8112750000009,-585.6473499999993,False,7761.600000000002,7160.788725000001,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,0.1999999999999999
75711.875,True,0.12814370268864694,0.1,0.017,20,808.5000000000001,0.65,545.8112750000018,-322.65747499999816,False,7761.600000000002,7215.788725,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,0.24999999999999983
82071.6725,False,0.11821374786775549,0.1,0.017,20,808.5000000000001,0.65,545.8112750000018,-640.6473499999975,False,7761.600000000002,7215.788725,0.8,23729.1725,-0.5,-0.3070429329474192,1036.5,1436.5,0.24999999999999983
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,913.6341625000023,-0.18146249999790598,False,7761.600000000002,6847.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,-0.3
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,913.6341625000023,-341.57032499999787,False,7761.600000000002,6847.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,-0.3
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,858.6341625000023,-55.181462499997906,False,7761.600000000002,6902.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,-0.25
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,858.6341625000023,-396.57032499999787,False,7761.600000000002,6902.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,-0.25
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,803.6341625000014,-110.18146249999882,False,7761.600000000002,6957.965837500001,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,-0.2
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,803.6341625000014,-451.5703249999988,False,7761.600000000002,6957.965837500001,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,-0.2
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,748.6341625000023,-165.1814624999979,False,7761.600000000002,7012.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,-0.15000000000000002
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,748.6341625000023,-506.57032499999696,False,7761.600000000002,7012.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,-0.15000000000000002
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,693.6341625000023,-220.1814624999979,False,7761.600000000002,7067.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,-0.10000000000000003
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,693.6341625000023,-561.570324999997,False,7761.600000000002,7067.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,-0.10000000000000003
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,638.6341625000023,-275.1814624999979,False,7761.600000000002,7122.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,-0.050000000000000044
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,638.6341625000023,-616.570324999997,False,7761.600000000002,7122.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,-0.050000000000000044
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,583.6341625000023,-330.1814624999979,False,7761.600000000002,7177.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,-5.551115123125783e-17
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,583.6341625000023,-671.570324999997,False,7761.600000000002,7177.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,-5.551115123125783e-17
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,528.6341625000023,-385.1814624999979,False,7761.600000000002,7232.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,0.04999999999999993
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,528.6341625000023,-726.570324999997,False,7761.600000000002,7232.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,0.04999999999999993
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,473.6341625000023,-440.181462499997,False,7761.600000000002,7287.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,0.09999999999999992
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,473.6341625000023,-781.570324999997,False,7761.600000000002,7287.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,0.09999999999999992
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,418.6341625000023,-495.181462499997,False,7761.600000000002,7342.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,0.1499999999999999
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,418.6341625000023,-836.570324999997,False,7761.600000000002,7342.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,0.1499999999999999
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,363.63416250000046,-550.1814624999988,False,7761.600000000002,7397.965837500002,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,0.1999999999999999
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,363.63416250000046,-891.5703249999988,False,7761.600000000002,7397.965837500002,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,0.1999999999999999
81283.0625,True,0.11936066016213405,0.1,0.017,20,808.5000000000001,0.65,308.6341625000023,-605.181462499997,False,7761.600000000002,7452.9658375,0.8,18276.3125,-0.45,-0.25704293294741914,1140.15,1540.15,0.24999999999999983
88110.83975,False,0.11011131011266978,0.1,0.017,20,808.5000000000001,0.65,308.6341625000023,-946.570324999997,False,7761.600000000002,7452.9658375,0.8,25104.08975,-0.45,-0.25704293294741914,1140.15,1540.15,0.24999999999999983
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,676.4570500000009,-282.7054499999995,False,7761.600000000002,7085.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,-0.3
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,676.4570500000009,-647.4932999999983,False,7761.600000000002,7085.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,-0.3
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,621.4570500000009,-337.7054499999995,False,7761.600000000002,7140.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,-0.25
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,621.4570500000009,-702.4932999999983,False,7761.600000000002,7140.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,-0.25
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,566.4570500000009,-392.7054499999995,False,7761.600000000002,7195.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,-0.2
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,566.4570500000009,-757.4932999999983,False,7761.600000000002,7195.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,-0.2
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,511.4570500000009,-447.7054499999995,False,7761.600000000002,7250.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,-0.15000000000000002
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,511.4570500000009,-812.4932999999983,False,7761.600000000002,7250.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,-0.15000000000000002
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,456.4570500000009,-502.7054499999995,False,7761.600000000002,7305.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,-0.10000000000000003
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,456.4570500000009,-867.4932999999983,False,7761.600000000002,7305.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,-0.10000000000000003
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,401.4570500000009,-557.7054499999995,False,7761.600000000002,7360.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,-0.050000000000000044
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,401.4570500000009,-922.4932999999983,False,7761.600000000002,7360.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,-0.050000000000000044
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,346.4570500000009,-612.7054499999995,False,7761.600000000002,7415.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,-5.551115123125783e-17
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,346.4570500000009,-977.4932999999983,False,7761.600000000002,7415.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,-5.551115123125783e-17
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,291.4570500000009,-667.7054499999995,False,7761.600000000002,7470.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,0.04999999999999993
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,291.4570500000009,-1032.4932999999983,False,7761.600000000002,7470.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,0.04999999999999993
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,236.4570500000009,-722.7054499999995,False,7761.600000000002,7525.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,0.09999999999999992
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,236.4570500000009,-1087.4932999999983,False,7761.600000000002,7525.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,0.09999999999999992
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,181.4570500000009,-777.7054499999995,False,7761.600000000002,7580.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,0.1499999999999999
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,181.4570500000009,-1142.4932999999983,False,7761.600000000002,7580.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,0.1499999999999999
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,126.45705000000089,-832.7054499999995,False,7761.600000000002,7635.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,0.1999999999999999
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,126.45705000000089,-1197.4932999999983,False,7761.600000000002,7635.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,0.1999999999999999
86854.25,True,0.11170437831194216,0.1,0.017,20,808.5000000000001,0.65,71.45705000000089,-887.7054499999995,False,7761.600000000002,7690.142950000001,0.8,19183.25,-0.4,-0.2070429329474192,1243.8,1643.8,0.24999999999999983
94150.007,False,0.1030483194759614,0.1,0.017,20,808.5000000000001,0.65,71.45705000000089,-1252.4932999999983,False,7761.600000000002,7690.142950000001,0.8,26479.007,-0.4,-0.2070429329474192,1243.8,1643.8,0.24999999999999983
92425.43749999999,True,0.10497110170563168,0.1,0.017,20,808.5000000000001,0.65,439.27993750000223,-565.2294374999983,False,7761.600000000002,7322.3200625,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.3
100189.17424999998,False,0.09683680969154214,0.1,0.017,20,808.5000000000001,0.65,439.27993750000223,-953.4162749999978,False,7761.600000000002,7322.3200625,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.3
92425.43749999999,True,0.10497110170563168,0.1,0.017,20,808.5000000000001,0.65,384.27993750000223,-620.2294374999983,False,7761.600000000002,7377.3200625,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.25
100189.17424999998,False,0.09683680969154214,0.1,0.017,20,808.5000000000001,0.65,384.27993750000223,-1008.4162749999978,False,7761.600000000002,7377.3200625,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.25
92425.43749999999,True,0.10497110170563168,0.1,0.017,20,808.5000000000001,0.65,329.2799375000013,-675.2294374999983,False,7761.600000000002,7432.320062500001,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.2
100189.17424999998,False,0.09683680969154214,0.1,0.017,20,808.5000000000001,0.65,329.2799375000013,-1063.4162749999996,False,7761.600000000002,7432.320062500001,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.2
92425.43749999999,True,0.10497110170563168,0.1,0.017,20,808.5000000000001,0.65,274.27993750000223,-730.2294374999983,False,7761.600000000002,7487.3200625,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.15000000000000002
100189.17424999998,False,0.09683680969154214,0.1,0.017,20,808.5000000000001,0.65,274.27993750000223,-1118.4162749999978,False,7761.600000000002,7487.3200625,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.15000000000000002
92425.43749999999,True,0.10497110170563168,0.1,0.017,20,808.5000000000001,0.65,219.27993750000223,-785.2294374999983,False,7761.600000000002,7542.3200625,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.10000000000000003
100189.17424999998,False,0.09683680969154214,0.1,0.017,20,808.5000000000001,0.65,219.27993750000223,-1173.4162749999978,False,7761.600000000002,7542.3200625,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.10000000000000003
92425.43749999999,True,0.10497110170563168,0.1,0.017,20,808.5000000000001,0.65,164.27993750000223,-840.2294374999983,False,7761.600000000002,7597.3200625,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.050000000000000044
100189.17424999998,False,0.09683680969154214,0.1,0.017,20,808.5000000000001,0.65,164.27993750000223,-1228.4162749999978,False,7761.600000000002,7597.3200625,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-0.050000000000000044
92425.43749999999,True,0.10497110170563168,0.1,0.017,20,808.5000000000001,0.65,109.27993750000223,-895.2294374999983,False,7761.600000000002,7652.3200625,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-5.551115123125783e-17
100189.17424999998,False,0.09683680969154214,0.1,0.017,20,808.5000000000001,0.65,109.27993750000223,-1283.4162749999978,False,7761.600000000002,7652.3200625,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,-5.551115123125783e-17
92425.43749999999,True,0.10497110170563168,0.1,0.017,20,808.5000000000001,0.65,54.279937500002234,-950.2294374999983,False,7761.600000000002,7707.3200625,0.8,20090.1875,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,0.04999999999999993
100189.17424999998,False,0.09683680969154214,0.1,0.017,20,808.5000000000001,0.65,54.279937500002234,-1338.4162749999978,False,7761.600000000002,7707.3200625,0.8,27853.92425,-0.35000000000000003,-0.15704293294741928,1347.4499999999998,1747.4499999999998,0.04999999999999993
97996.625,True,0.09900340955619646,0.1,0.017,20,808.5000000000001,0.65,202.10282500000176,-847.753424999999,False,7761.600000000002,7559.497175,0.8,20997.125,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.3
106228.3415,False,0.09133155863117756,0.1,0.017,20,808.5000000000001,0.65,202.10282500000176,-1259.339249999999,False,7761.600000000002,7559.497175,0.8,29228.841500000002,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.3
97996.625,True,0.09900340955619646,0.1,0.017,20,808.5000000000001,0.65,147.10282500000176,-902.753424999999,False,7761.600000000002,7614.497175,0.8,20997.125,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.25
106228.3415,False,0.09133155863117756,0.1,0.017,20,808.5000000000001,0.65,147.10282500000176,-1314.339249999999,False,7761.600000000002,7614.497175,0.8,29228.841500000002,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.25
97996.625,True,0.09900340955619646,0.1,0.017,20,808.5000000000001,0.65,92.10282500000176,-957.753424999999,False,7761.600000000002,7669.497175,0.8,20997.125,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.2
106228.3415,False,0.09133155863117756,0.1,0.017,20,808.5000000000001,0.65,92.10282500000176,-1369.339249999999,False,7761.600000000002,7669.497175,0.8,29228.841500000002,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.2
97996.625,True,0.09900340955619646,0.1,0.017,20,808.5000000000001,0.65,37.10282500000176,-1012.753424999999,False,7761.600000000002,7724.497175,0.8,20997.125,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.15000000000000002
106228.3415,False,0.09133155863117756,0.1,0.017,20,808.5000000000001,0.65,37.10282500000176,-1424.339249999999,False,7761.600000000002,7724.497175,0.8,29228.841500000002,-0.30000000000000004,-0.10704293294741925,1451.1,1851.1,-0.15000000000000002
75711.875,True,0.12814370268864694,0.1,0.018000000000000002,20,808.5000000000001,0.65,1147.894150000002,279.4254000000019,False,7761.600000000002,6613.70585,0.8,17369.375,-0.5,-0.3070429329474192,1036.5,1436.5,-0.3
